champ_1,role_1,champ_2,role_2,winrate,matches
Olaf,Support,Pantheon,Top,0.5486,10
Mordekaiser,Top,Olaf,Support,0.5266,13
Olaf,Support,Yorick,Top,0.5479,6
Akali,Top,Olaf,Support,0.5094,9
Garen,Top,Olaf,Support,0.4727,19
Olaf,Support,Riven,Top,0.5704,7
Olaf,Support,Shen,Top,0.5142,16
Olaf,Support,Volibear,Top,0.4745,12
Fiora,Top,Olaf,Support,0.5412,10
Darius,Top,Olaf,Support,0.4842,17
Jayce,Top,Olaf,Support,0.5606,28
Gnar,Top,Olaf,Support,0.4545,16
Olaf,Support,Yasuo,Top,0.531,12
Camille,Top,Olaf,Support,0.5462,17
Kled,Top,Olaf,Support,0.5423,6
Aatrox,Top,Olaf,Support,0.4763,16
Olaf,Support,Ornn,Top,0.5553,13
Olaf,Support,Yone,Top,0.5259,25
Ambessa,Top,Olaf,Support,0.4812,14
Olaf,Support,Sett,Top,0.464,19
Gwen,Top,Olaf,Support,0.5423,7
KSante,Top,Olaf,Support,0.4349,11
Olaf,Support,Zaahen,Top,0.5069,11
Olaf,Support,XinZhao,Jungle,0.5608,11
Fiddlesticks,Jungle,Olaf,Support,0.5683,6
MasterYi,Jungle,Olaf,Support,0.5552,18
Olaf,Support,Warwick,Jungle,0.5025,5
Nunu,Jungle,Olaf,Support,0.5621,8
Jax,Jungle,Olaf,Support,0.4427,6
Evelynn,Jungle,Olaf,Support,0.4508,10
Karthus,Jungle,Olaf,Support,0.5025,5
Chogath,Jungle,Olaf,Support,0.5668,15
Amumu,Jungle,Olaf,Support,0.4778,6
Olaf,Support,Shaco,Jungle,0.5214,12
Nocturne,Jungle,Olaf,Support,0.5547,17
JarvanIV,Jungle,Olaf,Support,0.4299,30
Elise,Jungle,Olaf,Support,0.5268,8
MonkeyKing,Jungle,Olaf,Support,0.5618,21
LeeSin,Jungle,Olaf,Support,0.5544,47
Nidalee,Jungle,Olaf,Support,0.5646,9
Olaf,Support,Udyr,Jungle,0.4706,9
Olaf,Support,Talon,Jungle,0.5449,18
Olaf,Support,Shyvana,Jungle,0.5067,13
Graves,Jungle,Olaf,Support,0.482,25
Olaf,Support,Rengar,Jungle,0.5684,13
Olaf,Support,Sejuani,Jungle,0.5695,8
Hecarim,Jungle,Olaf,Support,0.5065,21
Khazix,Jungle,Olaf,Support,0.496,18
Diana,Jungle,Olaf,Support,0.4705,8
Kayn,Jungle,Olaf,Support,0.5531,24
Olaf,Support,Zyra,Jungle,0.4565,6
Olaf,Support,Zac,Jungle,0.4757,10
Belveth,Jungle,Olaf,Support,0.4895,8
Briar,Jungle,Olaf,Support,0.4705,11
Olaf,Support,Viego,Jungle,0.4705,32
Olaf,Support,Zed,Jungle,0.5144,10
Ekko,Jungle,Olaf,Support,0.5169,20
Olaf,Support,Qiyana,Jungle,0.5694,24
Olaf,Support,Vi,Jungle,0.4953,19
Olaf,Support,Sylas,Jungle,0.4889,24
Lillia,Jungle,Olaf,Support,0.5711,11
Naafiri,Jungle,Olaf,Support,0.4522,10
Annie,Mid,Olaf,Support,0.5336,6
Galio,Mid,Olaf,Support,0.475,12
Olaf,Support,TwistedFate,Mid,0.5672,18
Leblanc,Mid,Olaf,Support,0.5379,21
Olaf,Support,Vladimir,Mid,0.5401,14
Olaf,Support,Ryze,Mid,0.449,9
Anivia,Mid,Olaf,Support,0.534,14
Kassadin,Mid,Olaf,Support,0.5539,22
Irelia,Mid,Olaf,Support,0.5124,7
Olaf,Support,Veigar,Mid,0.5382,9
Katarina,Mid,Olaf,Support,0.4896,24
Olaf,Support,Orianna,Mid,0.476,9
Nasus,Mid,Olaf,Support,0.5368,8
Akali,Mid,Olaf,Support,0.4491,17
Malzahar,Mid,Olaf,Support,0.5181,15
Lux,Mid,Olaf,Support,0.5491,10
Olaf,Support,Xerath,Mid,0.5399,13
Ahri,Mid,Olaf,Support,0.5568,32
Fizz,Mid,Olaf,Support,0.5686,14
Olaf,Support,Viktor,Mid,0.5056,33
Lissandra,Mid,Olaf,Support,0.5329,23
Diana,Mid,Olaf,Support,0.5283,11
Olaf,Support,Syndra,Mid,0.4993,29
Olaf,Support,Zoe,Mid,0.4931,8
Olaf,Support,Yasuo,Mid,0.509,20
Olaf,Support,Taliyah,Mid,0.5658,6
Olaf,Support,Zed,Mid,0.5409,27
Ekko,Mid,Olaf,Support,0.5645,16
Olaf,Support,Qiyana,Mid,0.4544,7
Olaf,Support,Sylas,Mid,0.4766,26
Olaf,Support,Vex,Mid,0.4844,11
Olaf,Support,Yone,Mid,0.4551,16
Mel,Mid,Olaf,Support,0.5228,7
Locke,Mid,Olaf,Support,0.5502,25
Aurora,Mid,Olaf,Support,0.5707,5
Hwei,Mid,Olaf,Support,0.5064,11
Olaf,Support,Sivir,ADC,0.4799,15
Olaf,Support,Tristana,ADC,0.551,30
MissFortune,ADC,Olaf,Support,0.4293,7
Ashe,ADC,Olaf,Support,0.5594,23
Olaf,Support,Twitch,ADC,0.481,20
Caitlyn,ADC,Olaf,Support,0.5218,42
Olaf,Support,Vayne,ADC,0.5433,10
Ezreal,ADC,Olaf,Support,0.4297,15
KogMaw,ADC,Olaf,Support,0.5685,13
Olaf,Support,Varus,ADC,0.5568,8
Draven,ADC,Olaf,Support,0.4692,7
Kaisa,ADC,Olaf,Support,0.5249,27
Jhin,ADC,Olaf,Support,0.4738,19
Olaf,Support,Zeri,ADC,0.4834,13
Jinx,ADC,Olaf,Support,0.5438,107
Lucian,ADC,Olaf,Support,0.5018,182
Olaf,Support,Xayah,ADC,0.4815,7
Aphelios,ADC,Olaf,Support,0.5329,20
Olaf,Support,Yunara,ADC,0.5145,43
Olaf,Support,Smolder,ADC,0.4989,10
Orianna,Top,XinZhao,Jungle,0.4889,6
Fiddlesticks,Jungle,Orianna,Top,0.534,5
MasterYi,Jungle,Orianna,Top,0.5265,12
Evelynn,Jungle,Orianna,Top,0.513,5
Chogath,Jungle,Orianna,Top,0.5691,9
Orianna,Top,Shaco,Jungle,0.504,7
Nocturne,Jungle,Orianna,Top,0.5192,9
JarvanIV,Jungle,Orianna,Top,0.4919,12
MonkeyKing,Jungle,Orianna,Top,0.4809,11
LeeSin,Jungle,Orianna,Top,0.5027,30
Nidalee,Jungle,Orianna,Top,0.5658,5
Orianna,Top,Talon,Jungle,0.52,12
Orianna,Top,Shyvana,Jungle,0.4965,6
Graves,Jungle,Orianna,Top,0.4501,13
Orianna,Top,Rengar,Jungle,0.4414,10
Hecarim,Jungle,Orianna,Top,0.48,8
Khazix,Jungle,Orianna,Top,0.4521,10
Kayn,Jungle,Orianna,Top,0.5223,11
Orianna,Top,Zac,Jungle,0.4749,6
Belveth,Jungle,Orianna,Top,0.5083,6
Orianna,Top,Viego,Jungle,0.4892,18
Ekko,Jungle,Orianna,Top,0.5659,9
Orianna,Top,Qiyana,Jungle,0.5608,13
Orianna,Top,Vi,Jungle,0.5446,8
Orianna,Top,Sylas,Jungle,0.4625,12
Galio,Mid,Orianna,Top,0.559,10
Orianna,Top,TwistedFate,Mid,0.4738,12
Leblanc,Mid,Orianna,Top,0.5627,11
Orianna,Top,Vladimir,Mid,0.5056,7
Orianna,Top,Ryze,Mid,0.4654,6
Anivia,Mid,Orianna,Top,0.5557,6
Kassadin,Mid,Orianna,Top,0.501,9
Katarina,Mid,Orianna,Top,0.5374,7
Cassiopeia,Mid,Orianna,Top,0.5594,6
Akali,Mid,Orianna,Top,0.5571,13
Malzahar,Mid,Orianna,Top,0.4833,6
Lux,Mid,Orianna,Top,0.4754,6
Orianna,Top,Xerath,Mid,0.5094,8
Ahri,Mid,Orianna,Top,0.5282,15
Fizz,Mid,Orianna,Top,0.4929,6
Orianna,Top,Viktor,Mid,0.5156,16
Lissandra,Mid,Orianna,Top,0.5266,6
Diana,Mid,Orianna,Top,0.4873,7
Orianna,Top,Syndra,Mid,0.4851,20
AurelionSol,Mid,Orianna,Top,0.5166,5
Orianna,Top,Zoe,Mid,0.5683,8
Orianna,Top,Yasuo,Mid,0.5149,11
Akshan,Mid,Orianna,Top,0.4849,8
Orianna,Top,Zed,Mid,0.4661,8
Ekko,Mid,Orianna,Top,0.5384,7
Orianna,Top,Sylas,Mid,0.4382,13
Orianna,Top,Yone,Mid,0.4489,17
Locke,Mid,Orianna,Top,0.5178,14
Hwei,Mid,Orianna,Top,0.5479,9
Orianna,Top,Sivir,ADC,0.4309,10
Orianna,Top,Tristana,ADC,0.5618,21
MissFortune,ADC,Orianna,Top,0.4922,10
Ashe,ADC,Orianna,Top,0.458,10
Caitlyn,ADC,Orianna,Top,0.4677,29
Ezreal,ADC,Orianna,Top,0.5306,16
Orianna,Top,Varus,ADC,0.4666,7
Orianna,Top,Viktor,ADC,0.5529,7
Draven,ADC,Orianna,Top,0.5072,6
Kaisa,ADC,Orianna,Top,0.4607,37
Jhin,ADC,Orianna,Top,0.5543,25
Orianna,Top,Zeri,ADC,0.5132,7
Jinx,ADC,Orianna,Top,0.5564,31
Lucian,ADC,Orianna,Top,0.5085,18
Kalista,ADC,Orianna,Top,0.5119,8
Orianna,Top,Xayah,ADC,0.5333,6
Orianna,Top,Yunara,ADC,0.5052,25
Alistar,Support,Orianna,Top,0.5054,7
Orianna,Top,Soraka,Support,0.5199,6
Morgana,Support,Orianna,Top,0.5406,6
Orianna,Top,Zilean,Support,0.4991,6
Orianna,Top,Shaco,Support,0.4376,5
Orianna,Top,Sona,Support,0.498,6
Janna,Support,Orianna,Top,0.5199,13
Karma,Support,Orianna,Top,0.4935,13
Blitzcrank,Support,Orianna,Top,0.5061,11
Leona,Support,Orianna,Top,0.4667,11
Lux,Support,Orianna,Top,0.4886,8
Nautilus,Support,Orianna,Top,0.4316,15
Lulu,Support,Orianna,Top,0.5566,26
Orianna,Top,Seraphine,Support,0.5606,11
Camille,Support,Orianna,Top,0.4975,6
Braum,Support,Orianna,Top,0.5521,13
Orianna,Top,Senna,Support,0.4798,8
Nami,Support,Orianna,Top,0.4607,19
Orianna,Top,Yuumi,Support,0.4959,11
Orianna,Top,Thresh,Support,0.532,29
Bard,Support,Orianna,Top,0.5661,6
Orianna,Top,Rakan,Support,0.5566,5
Orianna,Top,Rell,Support,0.4872,7
Orianna,Top,Pyke,Support,0.44,12
Milio,Support,Orianna,Top,0.5069,11
Olaf,Top,Orianna,Jungle,0.5076,7
Orianna,Jungle,Teemo,Top,0.5003,7
Orianna,Jungle,Tryndamere,Top,0.4424,6
Jax,Top,Orianna,Jungle,0.512,7
DrMundo,Top,Orianna,Jungle,0.4616,9
Irelia,Top,Orianna,Jungle,0.472,7
Gangplank,Top,Orianna,Jungle,0.5246,9
Malphite,Top,Orianna,Jungle,0.5115,15
Orianna,Jungle,Renekton,Top,0.4409,14
Orianna,Jungle,Rumble,Top,0.5518,5
Nasus,Top,Orianna,Jungle,0.5539,13
Gragas,Top,Orianna,Jungle,0.4815,6
Mordekaiser,Top,Orianna,Jungle,0.5504,9
Akali,Top,Orianna,Jungle,0.5014,6
Garen,Top,Orianna,Jungle,0.521,11
Orianna,Jungle,Volibear,Top,0.49,7
Fiora,Top,Orianna,Jungle,0.518,6
Darius,Top,Orianna,Jungle,0.4948,7
Jayce,Top,Orianna,Jungle,0.4861,14
Orianna,Jungle,Yasuo,Top,0.482,6
Camille,Top,Orianna,Jungle,0.4644,8
Aatrox,Top,Orianna,Jungle,0.4676,13
Orianna,Jungle,Ornn,Top,0.4444,5
Orianna,Jungle,Yone,Top,0.4338,13
Ambessa,Top,Orianna,Jungle,0.5532,7
Orianna,Jungle,Sett,Top,0.4299,9
KSante,Top,Orianna,Jungle,0.4487,12
Galio,Mid,Orianna,Jungle,0.4637,7
Orianna,Jungle,TwistedFate,Mid,0.5007,14
Leblanc,Mid,Orianna,Jungle,0.5023,10
Orianna,Jungle,Ryze,Mid,0.4377,8
Kassadin,Mid,Orianna,Jungle,0.5318,7
Orianna,Jungle,Veigar,Mid,0.5284,5
Katarina,Mid,Orianna,Jungle,0.4689,9
Orianna,Jungle,Orianna,Mid,0.4567,12
Cassiopeia,Mid,Orianna,Jungle,0.4493,6
Nasus,Mid,Orianna,Jungle,0.5272,6
Akali,Mid,Orianna,Jungle,0.4723,10
Malzahar,Mid,Orianna,Jungle,0.5049,7
Lux,Mid,Orianna,Jungle,0.4649,7
Orianna,Jungle,Xerath,Mid,0.4613,10
Ahri,Mid,Orianna,Jungle,0.5182,17
Fizz,Mid,Orianna,Jungle,0.5205,8
Orianna,Jungle,Viktor,Mid,0.5169,10
Lissandra,Mid,Orianna,Jungle,0.5665,10
Diana,Mid,Orianna,Jungle,0.4904,8
Orianna,Jungle,Syndra,Mid,0.4785,20
Orianna,Jungle,Zoe,Mid,0.5241,7
Orianna,Jungle,Yasuo,Mid,0.4486,7
Orianna,Jungle,Zed,Mid,0.4666,9
Ekko,Mid,Orianna,Jungle,0.5317,6
Orianna,Jungle,Sylas,Mid,0.4357,16
Orianna,Jungle,Vex,Mid,0.5594,10
Orianna,Jungle,Yone,Mid,0.4796,5
Locke,Mid,Orianna,Jungle,0.4585,16
Hwei,Mid,Orianna,Jungle,0.459,9
Orianna,Jungle,Sivir,ADC,0.4334,7
Orianna,Jungle,Tristana,ADC,0.479,14
MissFortune,ADC,Orianna,Jungle,0.4846,7
Ashe,ADC,Orianna,Jungle,0.463,15
Orianna,Jungle,Twitch,ADC,0.4891,5
Caitlyn,ADC,Orianna,Jungle,0.5026,28
Ezreal,ADC,Orianna,Jungle,0.4487,26
KogMaw,ADC,Orianna,Jungle,0.5275,5
Orianna,Jungle,Varus,ADC,0.5345,7
Draven,ADC,Orianna,Jungle,0.4581,7
Kaisa,ADC,Orianna,Jungle,0.4921,36
Jhin,ADC,Orianna,Jungle,0.4703,36
Orianna,Jungle,Zeri,ADC,0.4612,6
Jinx,ADC,Orianna,Jungle,0.4854,28
Lucian,ADC,Orianna,Jungle,0.5301,17
Kalista,ADC,Orianna,Jungle,0.4769,6
Orianna,Jungle,Xayah,ADC,0.5137,7
Aphelios,ADC,Orianna,Jungle,0.5139,8
Orianna,Jungle,Yunara,ADC,0.4662,25
Alistar,Support,Orianna,Jungle,0.4311,10
Orianna,Jungle,Soraka,Support,0.5506,6
Morgana,Support,Orianna,Jungle,0.5628,7
Orianna,Jungle,Zilean,Support,0.468,6
Janna,Support,Orianna,Jungle,0.4935,6
Karma,Support,Orianna,Jungle,0.4564,18
Blitzcrank,Support,Orianna,Jungle,0.5339,16
Orianna,Jungle,Pantheon,Support,0.5425,6
Leona,Support,Orianna,Jungle,0.4885,11
Lux,Support,Orianna,Jungle,0.5491,12
Orianna,Jungle,Xerath,Support,0.5417,10
Nautilus,Support,Orianna,Jungle,0.5079,15
Lulu,Support,Orianna,Jungle,0.4337,24
Orianna,Jungle,Seraphine,Support,0.5016,13
Braum,Support,Orianna,Jungle,0.5272,8
Orianna,Jungle,Senna,Support,0.512,7
Nami,Support,Orianna,Jungle,0.4776,13
Orianna,Jungle,Yuumi,Support,0.5288,12
Orianna,Jungle,Thresh,Support,0.5309,27
Bard,Support,Orianna,Jungle,0.4295,12
Orianna,Jungle,Rell,Support,0.5104,7
Orianna,Jungle,Pyke,Support,0.4557,11
Milio,Support,Orianna,Jungle,0.4522,10
Orianna,Mid,Sion,Top,0.4327,6
Orianna,Mid,Tryndamere,Top,0.4304,7
Orianna,Mid,Renekton,Top,0.4665,10
Orianna,Mid,Pantheon,Top,0.466,5
Orianna,Mid,Yorick,Top,0.4524,6
Orianna,Mid,Shen,Top,0.4552,8
Orianna,Mid,Yone,Top,0.4347,11
Orianna,Mid,Sett,Top,0.4314,6
Orianna,Mid,XinZhao,Jungle,0.4451,5
Orianna,Mid,Shaco,Jungle,0.4451,8
Orianna,Mid,Talon,Jungle,0.4667,8
Orianna,Mid,Rengar,Jungle,0.462,7
Orianna,Mid,Viego,Jungle,0.4391,16
Orianna,Mid,Qiyana,Jungle,0.4303,9
Orianna,Mid,Vi,Jungle,0.4578,9
Orianna,Mid,Sylas,Jungle,0.4318,9
Orianna,Mid,Sivir,ADC,0.4316,8
Orianna,Mid,Tristana,ADC,0.43,16
Orianna,Mid,Twitch,ADC,0.4787,8
Orianna,Mid,Zeri,ADC,0.4507,9
Orianna,Mid,Samira,ADC,0.4836,7
Orianna,Mid,Xayah,ADC,0.4302,6
Orianna,Mid,Yunara,ADC,0.4486,21
Orianna,Mid,Soraka,Support,0.4527,7
Orianna,Mid,Zilean,Support,0.4402,7
Orianna,Mid,Poppy,Support,0.4617,6
Orianna,Mid,Pantheon,Support,0.4803,6
Orianna,Mid,Seraphine,Support,0.4424,14
Orianna,Mid,Senna,Support,0.4383,9
Orianna,Mid,Yuumi,Support,0.4478,8
Orianna,Mid,Thresh,Support,0.4841,22
Orianna,Mid,Rakan,Support,0.4699,6
Orianna,Mid,Rell,Support,0.4535,8
Orianna,Mid,Pyke,Support,0.5041,9
Nasus,Top,Orianna,ADC,0.5278,5
Garen,Top,Orianna,ADC,0.5522,6
Camille,Top,Orianna,ADC,0.5246,5
Orianna,ADC,Yone,Top,0.5709,6
LeeSin,Jungle,Orianna,ADC,0.5047,6
Orianna,ADC,Talon,Jungle,0.5531,7
Graves,Jungle,Orianna,ADC,0.4496,8
Hecarim,Jungle,Orianna,ADC,0.5151,5
Kayn,Jungle,Orianna,ADC,0.5389,5
Orianna,ADC,Qiyana,Jungle,0.5712,6
Katarina,Mid,Orianna,ADC,0.5688,5
Orianna,ADC,Viktor,Mid,0.474,6
Orianna,ADC,Yasuo,Mid,0.5709,13
Orianna,ADC,Zed,Mid,0.5661,10
Orianna,ADC,Yone,Mid,0.5227,8
Nautilus,Support,Orianna,ADC,0.5554,5
Orianna,ADC,Seraphine,Support,0.5238,6
Orianna,ADC,Senna,Support,0.5585,5
Nami,Support,Orianna,ADC,0.4577,13
Orianna,ADC,Thresh,Support,0.5607,8
Orianna,ADC,Pyke,Support,0.542,6
Olaf,Top,Orianna,Support,0.556,9
Orianna,Support,Urgot,Top,0.5709,10
Kayle,Top,Orianna,Support,0.4789,9
Orianna,Support,Sion,Top,0.4946,9
Orianna,Support,Teemo,Top,0.5491,9
Orianna,Support,Tryndamere,Top,0.5471,11
Jax,Top,Orianna,Support,0.5525,21
Orianna,Support,Singed,Top,0.5599,11
Chogath,Top,Orianna,Support,0.4939,12
DrMundo,Top,Orianna,Support,0.44,13
Irelia,Top,Orianna,Support,0.5519,17
Gangplank,Top,Orianna,Support,0.5202,15
Orianna,Support,Trundle,Top,0.4997,6
Malphite,Top,Orianna,Support,0.546,17
Orianna,Support,Renekton,Top,0.569,20
Orianna,Support,Vayne,Top,0.5203,8
Orianna,Support,Rumble,Top,0.5573,8
Nasus,Top,Orianna,Support,0.5403,24
Gragas,Top,Orianna,Support,0.5678,7
Orianna,Support,Pantheon,Top,0.5486,10
Mordekaiser,Top,Orianna,Support,0.5266,13
Orianna,Support,Yorick,Top,0.5479,6
Akali,Top,Orianna,Support,0.5094,9
Garen,Top,Orianna,Support,0.4727,19
Orianna,Support,Riven,Top,0.5704,7
Orianna,Support,Shen,Top,0.5142,16
Orianna,Support,Volibear,Top,0.4745,12
Fiora,Top,Orianna,Support,0.5412,10
Darius,Top,Orianna,Support,0.4842,17
Jayce,Top,Orianna,Support,0.5606,28
Gnar,Top,Orianna,Support,0.4545,16
Orianna,Support,Yasuo,Top,0.531,12
Camille,Top,Orianna,Support,0.5462,17
Kled,Top,Orianna,Support,0.5423,6
Aatrox,Top,Orianna,Support,0.4763,16
Orianna,Support,Ornn,Top,0.5553,13
Orianna,Support,Yone,Top,0.5259,25
Ambessa,Top,Orianna,Support,0.4812,14
Orianna,Support,Sett,Top,0.464,19
Gwen,Top,Orianna,Support,0.5423,7
KSante,Top,Orianna,Support,0.4349,11
Orianna,Support,Zaahen,Top,0.5069,11
Orianna,Support,XinZhao,Jungle,0.5608,11
Fiddlesticks,Jungle,Orianna,Support,0.5683,6
MasterYi,Jungle,Orianna,Support,0.5552,18
Orianna,Support,Warwick,Jungle,0.5025,5
Nunu,Jungle,Orianna,Support,0.5621,8
Jax,Jungle,Orianna,Support,0.4427,6
Evelynn,Jungle,Orianna,Support,0.4508,10
Karthus,Jungle,Orianna,Support,0.5025,5
Chogath,Jungle,Orianna,Support,0.5668,15
Amumu,Jungle,Orianna,Support,0.4778,6
Orianna,Support,Shaco,Jungle,0.5214,12
Nocturne,Jungle,Orianna,Support,0.5547,17
JarvanIV,Jungle,Orianna,Support,0.4299,30
Elise,Jungle,Orianna,Support,0.5268,8
MonkeyKing,Jungle,Orianna,Support,0.5618,21
LeeSin,Jungle,Orianna,Support,0.5544,47
Nidalee,Jungle,Orianna,Support,0.5646,9
Orianna,Support,Udyr,Jungle,0.4706,9
Orianna,Support,Talon,Jungle,0.5449,18
Orianna,Support,Shyvana,Jungle,0.5067,13
Graves,Jungle,Orianna,Support,0.482,25
Orianna,Support,Rengar,Jungle,0.5684,13
Orianna,Support,Sejuani,Jungle,0.5695,8
Hecarim,Jungle,Orianna,Support,0.5065,21
Khazix,Jungle,Orianna,Support,0.496,18
Diana,Jungle,Orianna,Support,0.4705,8
Kayn,Jungle,Orianna,Support,0.5531,24
Orianna,Support,Zyra,Jungle,0.4565,6
Orianna,Support,Zac,Jungle,0.4757,10
Belveth,Jungle,Orianna,Support,0.4895,8
Briar,Jungle,Orianna,Support,0.4705,11
Orianna,Support,Viego,Jungle,0.4705,32
Orianna,Support,Zed,Jungle,0.5144,10
Ekko,Jungle,Orianna,Support,0.5169,20
Orianna,Support,Qiyana,Jungle,0.5694,24
Orianna,Support,Vi,Jungle,0.4953,19
Orianna,Support,Sylas,Jungle,0.4889,24
Lillia,Jungle,Orianna,Support,0.5711,11
Naafiri,Jungle,Orianna,Support,0.4522,10
Annie,Mid,Orianna,Support,0.5336,6
Galio,Mid,Orianna,Support,0.475,12
Orianna,Support,TwistedFate,Mid,0.5672,18
Leblanc,Mid,Orianna,Support,0.5379,21
Orianna,Support,Vladimir,Mid,0.5401,14
Orianna,Support,Ryze,Mid,0.449,9
Anivia,Mid,Orianna,Support,0.534,14
Kassadin,Mid,Orianna,Support,0.5539,22
Irelia,Mid,Orianna,Support,0.5124,7
Orianna,Support,Veigar,Mid,0.5382,9
Katarina,Mid,Orianna,Support,0.4896,24
Orianna,Mid,Orianna,Support,0.476,9
Nasus,Mid,Orianna,Support,0.5368,8
Akali,Mid,Orianna,Support,0.4491,17
Malzahar,Mid,Orianna,Support,0.5181,15
Lux,Mid,Orianna,Support,0.5491,10
Orianna,Support,Xerath,Mid,0.5399,13
Ahri,Mid,Orianna,Support,0.5568,32
Fizz,Mid,Orianna,Support,0.5686,14
Orianna,Support,Viktor,Mid,0.5056,33
Lissandra,Mid,Orianna,Support,0.5329,23
Diana,Mid,Orianna,Support,0.5283,11
Orianna,Support,Syndra,Mid,0.4993,29
Orianna,Support,Zoe,Mid,0.4931,8
Orianna,Support,Yasuo,Mid,0.509,20
Orianna,Support,Taliyah,Mid,0.5658,6
Orianna,Support,Zed,Mid,0.5409,27
Ekko,Mid,Orianna,Support,0.5645,16
Orianna,Support,Qiyana,Mid,0.4544,7
Orianna,Support,Sylas,Mid,0.4766,26
Orianna,Support,Vex,Mid,0.4844,11
Orianna,Support,Yone,Mid,0.4551,16
Mel,Mid,Orianna,Support,0.5228,7
Locke,Mid,Orianna,Support,0.5502,25
Aurora,Mid,Orianna,Support,0.5707,5
Hwei,Mid,Orianna,Support,0.5064,11
Orianna,Support,Sivir,ADC,0.4799,15
Orianna,Support,Tristana,ADC,0.551,30
MissFortune,ADC,Orianna,Support,0.4293,7
Ashe,ADC,Orianna,Support,0.5594,23
Orianna,Support,Twitch,ADC,0.481,20
Caitlyn,ADC,Orianna,Support,0.5218,42
Orianna,Support,Vayne,ADC,0.5433,10
Ezreal,ADC,Orianna,Support,0.4297,15
KogMaw,ADC,Orianna,Support,0.5685,13
Orianna,Support,Varus,ADC,0.5568,8
Draven,ADC,Orianna,Support,0.4692,7
Kaisa,ADC,Orianna,Support,0.5249,27
Jhin,ADC,Orianna,Support,0.4738,19
Orianna,Support,Zeri,ADC,0.4834,13
Jinx,ADC,Orianna,Support,0.5438,107
Lucian,ADC,Orianna,Support,0.5018,182
Orianna,Support,Xayah,ADC,0.4815,7
Aphelios,ADC,Orianna,Support,0.5329,20
Orianna,Support,Yunara,ADC,0.5145,43
Orianna,Support,Smolder,ADC,0.4989,10
Ornn,Top,Shaco,Jungle,0.5115,10
Ornn,Top,Talon,Jungle,0.5173,19
Ornn,Top,Shyvana,Jungle,0.5478,7
Ornn,Top,Rengar,Jungle,0.5249,6
Ornn,Top,Viego,Jungle,0.5678,19
Ornn,Top,Qiyana,Jungle,0.4487,11
Ornn,Top,Vi,Jungle,0.5092,7
Ornn,Top,Sylas,Jungle,0.4714,11
Ornn,Top,TwistedFate,Mid,0.571,6
Ornn,Top,Vladimir,Mid,0.5274,7
Ornn,Top,Veigar,Mid,0.4768,7
Ornn,Top,Xerath,Mid,0.5689,7
Ornn,Top,Viktor,Mid,0.489,21
Ornn,Top,Syndra,Mid,0.5711,20
Ornn,Top,Yasuo,Mid,0.4918,14
Ornn,Top,Zed,Mid,0.4945,13
Ornn,Top,Qiyana,Mid,0.5076,8
Ornn,Top,Sylas,Mid,0.4967,10
Ornn,Top,Yone,Mid,0.5136,8
Ornn,Top,Sivir,ADC,0.4644,8
Ornn,Top,Tristana,ADC,0.5341,24
Ornn,Top,Twitch,ADC,0.4815,10
Ornn,Top,Viktor,ADC,0.5316,5
Ornn,Top,Zeri,ADC,0.441,8
Ornn,Top,Samira,ADC,0.4759,6
Ornn,Top,Xayah,ADC,0.5444,8
Ornn,Top,Yunara,ADC,0.5055,19
Ornn,Top,Soraka,Support,0.5025,9
Ornn,Top,Zilean,Support,0.4299,6
Ornn,Top,Sona,Support,0.45,6
Ornn,Top,Seraphine,Support,0.5306,10
Ornn,Top,Velkoz,Support,0.5571,5
Ornn,Top,Senna,Support,0.551,13
Ornn,Top,Yuumi,Support,0.5149,10
Ornn,Top,Thresh,Support,0.5128,20
Ornn,Top,Rakan,Support,0.5168,6
Ornn,Top,Rell,Support,0.5614,10
Ornn,Top,Pyke,Support,0.5159,8
Olaf,Top,Ornn,Jungle,0.5076,7
Ornn,Jungle,Teemo,Top,0.5003,7
Ornn,Jungle,Tryndamere,Top,0.4424,6
Jax,Top,Ornn,Jungle,0.512,7
DrMundo,Top,Ornn,Jungle,0.4616,9
Irelia,Top,Ornn,Jungle,0.472,7
Gangplank,Top,Ornn,Jungle,0.5246,9
Malphite,Top,Ornn,Jungle,0.5115,15
Ornn,Jungle,Renekton,Top,0.4409,14
Ornn,Jungle,Rumble,Top,0.5518,5
Nasus,Top,Ornn,Jungle,0.5539,13
Gragas,Top,Ornn,Jungle,0.4815,6
Mordekaiser,Top,Ornn,Jungle,0.5504,9
Akali,Top,Ornn,Jungle,0.5014,6
Garen,Top,Ornn,Jungle,0.521,11
Ornn,Jungle,Volibear,Top,0.49,7
Fiora,Top,Ornn,Jungle,0.518,6
Darius,Top,Ornn,Jungle,0.4948,7
Jayce,Top,Ornn,Jungle,0.4861,14
Ornn,Jungle,Yasuo,Top,0.482,6
Camille,Top,Ornn,Jungle,0.4644,8
Aatrox,Top,Ornn,Jungle,0.4676,13
Ornn,Jungle,Ornn,Top,0.4444,5
Ornn,Jungle,Yone,Top,0.4338,13
Ambessa,Top,Ornn,Jungle,0.5532,7
Ornn,Jungle,Sett,Top,0.4299,9
KSante,Top,Ornn,Jungle,0.4487,12
Galio,Mid,Ornn,Jungle,0.4637,7
Ornn,Jungle,TwistedFate,Mid,0.5007,14
Leblanc,Mid,Ornn,Jungle,0.5023,10
Ornn,Jungle,Ryze,Mid,0.4377,8
